owner_or_insured_id,Age,Gender,Education_Level
2947,39,M,Secondary
4273,35,M,Secondary
3122,45,F,Tertiary
6728,23,M,Secondary
3365,52,F,Tertiary
9761,20,M,Secondary
5541,55,F,Secondary
1613,29,M,Tertiary
2959,26,F,Secondary
3431,29,F,Tertiary
1403,29,F,Tertiary
9816,35,M,Tertiary
10783,68,M,Secondary
4836,46,F,Tertiary
4108,75,M,Primary_or_below
9092,22,M,Secondary
4159,29,F,Primary_or_below
7554,32,M,Secondary
2281,42,F,Primary_or_below
5287,57,M,Tertiary
4006,30,F,Secondary
9515,54,F,Secondary
4615,46,M,Primary_or_below
9491,47,F,Primary_or_below
2438,25,F,Tertiary
9296,20,M,Primary_or_below
4821,79,M,Primary_or_below
10992,27,F,Tertiary
9555,44,F,Secondary
1263,48,M,Secondary
9548,37,F,Tertiary
9218,66,M,Secondary
5973,33,F,Primary_or_below
5204,47,F,Tertiary
5264,52,M,Primary_or_below
9285,43,F,Secondary
8741,38,F,Primary_or_below
5556,50,F,Primary_or_below
7859,38,F,Primary_or_below
4325,30,F,Primary_or_below
9393,26,F,Secondary
9244,52,F,Secondary
10984,76,F,Secondary
7433,58,F,Tertiary
8588,69,F,Tertiary
6375,31,M,Tertiary
3019,78,F,Tertiary
7951,23,F,Secondary
9263,59,M,Primary_or_below
6290,41,M,Primary_or_below
5180,24,F,Secondary
2189,43,M,Secondary
10056,25,F,Secondary
6968,33,F,Secondary
5945,23,M,Secondary
7125,70,F,Primary_or_below
9749,43,F,Primary_or_below
9533,18,F,Secondary
7779,51,F,Secondary
7861,45,F,Tertiary
7532,59,F,Secondary
4263,60,F,Tertiary
9192,50,F,Tertiary
9170,57,F,Tertiary
5231,66,F,Tertiary
6354,48,F,Primary_or_below
6912,51,M,Primary_or_below
6591,59,F,Tertiary
1859,33,F,Tertiary
8169,18,M,Secondary
8184,44,F,Primary_or_below
9709,18,M,Secondary
8270,68,F,Secondary
9352,50,F,Tertiary
7646,37,M,Secondary
6394,20,F,Primary_or_below
7399,56,F,Tertiary
1322,29,F,Secondary
4802,45,M,Primary_or_below
10611,44,M,Tertiary
4132,30,F,Secondary
9943,76,F,Primary_or_below
2604,78,M,Secondary
6308,36,F,Tertiary
8337,37,F,Primary_or_below
6040,40,M,Primary_or_below
5512,46,F,Secondary
8768,72,M,Secondary
3551,49,F,Secondary
5605,18,M,Secondary
3322,20,M,Primary_or_below
9503,30,F,Tertiary
2372,55,F,Secondary
9702,43,F,Primary_or_below
9784,39,F,Tertiary
7900,40,F,Tertiary
9437,51,F,Primary_or_below
9829,80,M,Secondary
8345,74,F,Tertiary
9859,22,M,Secondary
9865,69,M,Secondary
2254,75,M,Primary_or_below
9122,67,M,Primary_or_below
9861,53,F,Secondary
6806,64,F,Tertiary
1224,32,M,Tertiary
10061,72,M,Secondary
3753,23,M,Secondary
10502,77,F,Primary_or_below
5347,36,M,Primary_or_below
10415,72,M,Tertiary
2309,30,M,Secondary
3847,27,F,Primary_or_below
10524,55,F,Primary_or_below
6304,19,F,Primary_or_below
8511,75,F,Tertiary
2392,26,M,Primary_or_below
5038,45,F,Secondary
10854,31,M,Secondary
10878,59,F,Primary_or_below
9864,53,F,Primary_or_below
6634,67,M,Secondary
4012,56,M,Primary_or_below
1099,68,M,Secondary
7763,72,M,Secondary
1318,65,M,Secondary
3865,41,M,Primary_or_below
2100,49,M,Tertiary
1267,30,M,Secondary
10671,79,F,Tertiary
4929,42,M,Secondary
9490,22,M,Secondary
1362,75,M,Secondary
9847,49,M,Secondary
1469,63,M,Secondary
7671,54,M,Secondary
2028,35,M,Tertiary
6959,42,M,Secondary
1779,19,M,Primary_or_below
5002,50,F,Primary_or_below
4992,58,M,Tertiary
10636,72,F,Secondary
3052,43,F,Tertiary
3914,60,M,Secondary
6057,61,F,Primary_or_below
1176,23,M,Tertiary
6072,18,F,Tertiary
10308,20,F,Secondary
3955,75,F,Secondary
3512,39,M,Tertiary
5494,69,F,Primary_or_below
10863,31,M,Secondary
2413,68,M,Primary_or_below
1694,47,F,Primary_or_below
6270,79,M,Tertiary
7683,34,M,Primary_or_below
1021,25,M,Tertiary
5316,79,F,Primary_or_below
9019,74,M,Primary_or_below
7223,29,M,Primary_or_below
5158,27,M,Primary_or_below
3845,59,F,Tertiary
5865,50,F,Primary_or_below
2306,45,M,Tertiary
1254,55,M,Primary_or_below
3353,30,F,Tertiary
1735,27,F,Tertiary
1695,33,M,Secondary
5787,30,M,Tertiary
1447,80,M,Tertiary
7242,78,M,Primary_or_below
9756,28,F,Primary_or_below
1866,72,F,Secondary
2925,67,M,Tertiary
2201,57,M,Secondary
2120,46,M,Tertiary
10266,26,F,Secondary
6352,42,M,Tertiary
3186,18,F,Primary_or_below
6886,19,F,Tertiary
8407,37,F,Secondary
2155,37,F,Primary_or_below
8898,67,M,Tertiary
1382,53,M,Primary_or_below
2453,48,F,Tertiary
10591,70,F,Primary_or_below
10365,43,F,Secondary
7006,79,M,Tertiary
6732,69,F,Tertiary
5543,80,M,Primary_or_below
9545,25,M,Primary_or_below
9166,23,M,Secondary
7090,79,M,Secondary
8771,41,F,Tertiary
8812,46,F,Secondary
9560,47,F,Primary_or_below
3054,61,F,Tertiary
7296,62,F,Primary_or_below
6829,66,M,Secondary
3155,58,F,Secondary
4016,79,M,Primary_or_below
10498,71,F,Secondary
3224,72,F,Primary_or_below
1341,59,F,Secondary
3311,62,F,Primary_or_below
7021,43,F,Secondary
5277,46,F,Primary_or_below
8670,71,F,Tertiary
3545,22,F,Tertiary
7720,38,M,Tertiary
6111,41,M,Primary_or_below
4031,59,M,Primary_or_below
3780,73,M,Primary_or_below
8114,20,M,Secondary
3803,54,F,Secondary
3599,38,M,Primary_or_below
3885,77,M,Tertiary
3307,18,M,Primary_or_below
8531,64,M,Secondary
5652,22,F,Tertiary
4093,66,M,Secondary
8752,29,F,Primary_or_below
4127,70,M,Tertiary
9936,74,M,Primary_or_below
4171,18,F,Primary_or_below
10164,26,F,Tertiary
1988,45,F,Primary_or_below
8210,75,F,Secondary
10536,60,M,Tertiary
4360,53,F,Tertiary
1323,75,M,Primary_or_below
4646,49,F,Primary_or_below
8796,21,F,Secondary
4515,65,F,Primary_or_below
4556,69,F,Secondary
9259,50,M,Tertiary
2670,74,M,Tertiary
4628,60,M,Secondary
4677,71,M,Tertiary
4653,61,M,Primary_or_below
6576,30,M,Primary_or_below
1338,30,M,Secondary
10594,58,F,Secondary
10114,57,F,Tertiary
3582,55,F,Secondary
1454,54,F,Primary_or_below
5097,29,M,Tertiary
10947,40,F,Secondary
10931,71,M,Primary_or_below
5384,38,M,Primary_or_below
6929,29,F,Tertiary
2492,45,F,Secondary
9279,69,M,Primary_or_below
3654,74,M,Tertiary
9003,63,F,Secondary
10289,49,M,Secondary
9691,37,M,Primary_or_below
5889,44,M,Secondary
4241,23,M,Primary_or_below
6978,77,F,Secondary
9791,41,F,Tertiary
7220,20,M,Secondary
9595,26,M,Primary_or_below
1047,57,M,Primary_or_below
7178,74,M,Primary_or_below
7173,49,F,Secondary
5386,19,F,Primary_or_below
6768,70,F,Tertiary
5470,25,M,Primary_or_below
2013,65,M,Primary_or_below
6235,20,M,Primary_or_below
9145,74,F,Primary_or_below
5371,32,F,Tertiary
2380,51,M,Primary_or_below
5548,58,F,Tertiary
7049,67,M,Tertiary
7126,34,M,Tertiary
6562,44,M,Primary_or_below
1948,57,F,Secondary
8320,42,F,Tertiary
1542,29,M,Primary_or_below
8862,76,F,Tertiary
7501,57,M,Secondary
9689,62,F,Secondary
6764,64,M,Tertiary
9131,68,M,Secondary
6719,64,M,Primary_or_below
2047,76,F,Primary_or_below
6381,80,F,Secondary
4847,48,F,Tertiary
1953,21,F,Tertiary
3413,20,F,Primary_or_below
8955,24,F,Tertiary
5489,41,M,Tertiary
6410,35,F,Tertiary
3915,76,M,Tertiary
2040,54,M,Secondary
9982,63,M,Tertiary
6654,39,F,Secondary
8170,18,F,Primary_or_below
3916,25,M,Primary_or_below
6844,31,M,Tertiary
4994,60,F,Primary_or_below
6774,48,M,Tertiary
8269,62,M,Secondary
7772,69,M,Secondary
9086,70,M,Primary_or_below
4347,61,M,Primary_or_below
6770,34,F,Secondary
6914,34,M,Secondary
7092,22,F,Tertiary
3320,19,F,Tertiary
3151,53,F,Primary_or_below
3481,36,M,Primary_or_below
10282,38,M,Tertiary
7256,73,F,Primary_or_below
9414,37,F,Secondary
7335,70,M,Tertiary
9903,30,F,Primary_or_below
3794,74,M,Tertiary
7452,30,M,Secondary
6530,70,M,Tertiary
9660,24,F,Primary_or_below
1268,51,M,Primary_or_below
7585,19,M,Primary_or_below
5326,61,M,Primary_or_below
9081,31,F,Primary_or_below
7196,46,M,Primary_or_below
9725,29,F,Tertiary
10796,23,M,Secondary
6389,22,F,Primary_or_below
2855,61,F,Secondary
10342,30,F,Tertiary
1650,77,M,Primary_or_below
3362,22,F,Tertiary
9558,72,M,Tertiary
9646,21,M,Tertiary
1660,55,M,Secondary
4874,73,M,Secondary
2606,39,M,Primary_or_below
4569,48,F,Primary_or_below
8188,60,M,Tertiary
8252,54,M,Tertiary
7969,18,F,Secondary
3223,56,F,Tertiary
9466,74,F,Secondary
1335,31,M,Primary_or_below
9760,59,M,Tertiary
4848,23,M,Tertiary
8355,45,M,Tertiary
9014,73,F,Tertiary
4771,69,M,Tertiary
7733,55,M,Secondary
8216,35,F,Secondary
8574,58,M,Primary_or_below
5028,69,F,Primary_or_below
2136,51,M,Secondary
3903,34,F,Primary_or_below
6855,36,M,Secondary
10614,53,F,Tertiary
5471,25,F,Tertiary
10764,23,M,Tertiary
6031,60,F,Primary_or_below
1214,65,F,Secondary
9200,18,M,Secondary
1229,19,F,Secondary
1232,45,F,Tertiary
3120,61,F,Secondary
1279,68,F,Tertiary
6391,35,M,Secondary
1328,50,F,Primary_or_below
6261,35,F,Secondary
4602,58,F,Secondary
8931,51,F,Secondary
7373,59,F,Tertiary
3356,49,M,Primary_or_below
9713,78,F,Primary_or_below
2868,26,F,Tertiary
8286,27,F,Secondary
6004,63,F,Secondary
2083,43,M,Secondary
2051,72,M,Tertiary
8372,79,F,Primary_or_below
2268,40,M,Primary_or_below
3501,79,F,Secondary
10115,80,M,Primary_or_below
3773,32,M,Secondary
2403,73,F,Primary_or_below
1035,56,M,Secondary
2195,18,M,Tertiary
2511,40,F,Primary_or_below
5189,61,F,Tertiary
4403,39,M,Primary_or_below
4309,62,F,Secondary
4900,29,M,Primary_or_below
2221,48,F,Tertiary
1350,35,M,Primary_or_below
2135,47,M,Primary_or_below
2360,62,M,Secondary
3250,80,M,Secondary
3267,19,M,Primary_or_below
10872,26,F,Tertiary
1688,21,F,Primary_or_below
7993,56,F,Secondary
4668,61,M,Primary_or_below
3851,20,M,Secondary
3893,56,F,Tertiary
5298,24,F,Tertiary
10103,36,M,Primary_or_below
4203,33,F,Tertiary
8799,49,F,Tertiary
4193,53,F,Primary_or_below
4201,73,M,Primary_or_below
5522,63,F,Primary_or_below
4957,72,F,Secondary
4746,64,F,Primary_or_below
3414,69,M,Primary_or_below
4370,29,F,Secondary
4386,71,F,Primary_or_below
7036,65,F,Primary_or_below
8068,55,M,Secondary
4835,29,M,Secondary
3360,77,M,Tertiary
10264,25,F,Primary_or_below
3710,59,F,Primary_or_below
5335,53,M,Tertiary
7536,21,F,Primary_or_below
3037,79,M,Primary_or_below
1434,30,F,Primary_or_below
10873,72,M,Tertiary
1910,79,F,Secondary
4199,52,F,Primary_or_below
5169,21,F,Tertiary
5233,58,F,Secondary
10425,19,M,Secondary
5590,69,F,Tertiary
5516,20,M,Secondary
5238,47,F,Secondary
1485,19,M,Secondary
7749,53,M,Secondary
1912,19,F,Tertiary
9528,53,F,Secondary
4039,39,M,Tertiary
3775,55,M,Primary_or_below
2441,75,F,Primary_or_below
7699,30,F,Secondary
6877,57,F,Tertiary
5907,44,F,Secondary
6039,37,M,Secondary
4864,32,F,Primary_or_below
6102,44,F,Tertiary
1913,64,M,Secondary
5594,44,F,Secondary
2108,18,F,Secondary
6242,57,F,Secondary
5627,52,F,Secondary
5511,58,M,Tertiary
2844,71,M,Secondary
10000,36,F,Secondary
8702,78,M,Secondary
6599,46,M,Primary_or_below
3681,30,F,Secondary
2148,39,M,Secondary
9449,36,M,Secondary
9664,80,F,Primary_or_below
7030,76,M,Tertiary
8965,56,M,Secondary
6896,26,M,Primary_or_below
6479,27,M,Secondary
9387,37,F,Secondary
3429,80,F,Primary_or_below
7621,28,M,Primary_or_below
1266,26,F,Primary_or_below
3982,25,M,Tertiary
9931,77,F,Primary_or_below
7182,44,M,Tertiary
6632,72,M,Secondary
6696,50,F,Primary_or_below
9686,60,M,Secondary
9899,19,M,Primary_or_below
6144,63,M,Tertiary
5969,65,M,Primary_or_below
10973,54,M,Tertiary
7751,49,F,Tertiary
7613,30,M,Tertiary
7625,48,F,Secondary
3193,23,F,Primary_or_below
7980,58,M,Primary_or_below
1112,21,F,Primary_or_below
7736,51,F,Secondary
1722,41,M,Secondary
3254,60,F,Secondary
1757,49,F,Secondary
10113,36,M,Tertiary
2854,48,F,Tertiary
8198,48,M,Secondary
10707,68,F,Tertiary
4304,43,M,Tertiary
8360,52,F,Tertiary
5964,45,F,Tertiary
9970,47,F,Primary_or_below
10515,70,F,Primary_or_below
8647,57,F,Primary_or_below
6546,80,F,Tertiary
7143,65,M,Tertiary
2634,45,F,Secondary
2406,66,M,Primary_or_below
1853,20,M,Primary_or_below
9947,35,M,Secondary
8161,71,F,Secondary
5803,51,M,Secondary
6149,19,F,Secondary
8890,52,F,Secondary
8599,39,M,Secondary
8481,42,F,Tertiary
1388,58,F,Primary_or_below
2163,28,F,Primary_or_below
4177,20,F,Secondary
7131,69,M,Secondary
9136,49,F,Secondary
10965,46,M,Primary_or_below
8593,60,M,Primary_or_below
4922,22,M,Secondary
4853,34,M,Secondary
6811,29,F,Secondary
7821,44,F,Primary_or_below
2152,41,F,Primary_or_below
1589,21,F,Tertiary
10548,49,F,Secondary
7225,22,M,Tertiary
10067,80,F,Primary_or_below
10101,68,F,Secondary
1422,32,F,Tertiary
1715,78,M,Tertiary
2825,25,M,Secondary
10243,70,F,Primary_or_below
10491,23,F,Primary_or_below
10255,36,F,Primary_or_below
8422,20,M,Tertiary
10145,23,M,Tertiary
10104,66,M,Tertiary
2499,39,M,Tertiary
8558,20,M,Secondary
8350,69,F,Tertiary
10677,64,M,Secondary
7037,29,M,Primary_or_below
3577,60,F,Tertiary
10239,78,M,Tertiary
5684,21,F,Secondary
10753,72,M,Tertiary
10744,80,F,Secondary
10771,79,F,Primary_or_below
8361,71,M,Secondary
10785,79,M,Primary_or_below
5460,27,M,Secondary
10207,55,F,Primary_or_below
10886,29,M,Primary_or_below
3711,43,M,Tertiary
1475,49,M,Tertiary
8524,39,F,Secondary
1529,80,F,Secondary
3746,45,F,Primary_or_below
6068,58,F,Secondary
4473,50,F,Tertiary
8597,36,M,Tertiary
8522,62,M,Tertiary
5245,42,F,Secondary
1212,47,M,Primary_or_below
8400,71,M,Secondary
1984,56,M,Primary_or_below
10603,39,M,Tertiary
6835,72,M,Secondary
1198,43,F,Tertiary
3245,27,F,Tertiary
9700,19,F,Tertiary
9059,67,F,Secondary
3371,61,F,Tertiary
2742,34,F,Primary_or_below
6943,43,F,Primary_or_below
2477,68,M,Tertiary
2544,46,F,Secondary
6509,18,M,Primary_or_below
2829,42,M,Secondary
2462,61,F,Primary_or_below
9470,55,F,Tertiary
1128,37,M,Secondary
7809,40,M,Secondary
3005,42,M,Tertiary
8509,75,F,Tertiary
1732,51,F,Secondary
6153,30,F,Primary_or_below
9542,61,M,Tertiary
8489,32,M,Primary_or_below
3325,48,M,Primary_or_below
1883,69,M,Secondary
3216,48,F,Tertiary
8029,22,F,Secondary
8977,18,F,Secondary
3165,71,F,Tertiary
7064,33,M,Secondary
2042,38,M,Tertiary
3974,24,F,Secondary
8590,52,F,Secondary
4015,44,M,Secondary
3073,73,F,Primary_or_below
5732,54,F,Tertiary
7212,66,M,Primary_or_below
10284,50,F,Secondary
10165,55,F,Secondary
4188,44,F,Primary_or_below
4246,28,F,Primary_or_below
8664,24,F,Tertiary
4338,72,F,Tertiary
5844,37,F,Secondary
2154,33,F,Primary_or_below
9522,76,M,Secondary
9484,36,F,Secondary
6097,25,M,Primary_or_below
1370,30,F,Primary_or_below
8336,78,F,Primary_or_below
9189,41,F,Primary_or_below
4344,46,M,Primary_or_below
7028,67,M,Secondary
4762,79,M,Tertiary
4504,39,M,Secondary
8676,50,F,Secondary
4933,26,F,Primary_or_below
5622,48,F,Primary_or_below
10394,37,M,Primary_or_below
1638,53,M,Primary_or_below
3205,77,M,Primary_or_below
6836,22,M,Tertiary
2833,28,M,Secondary
6281,63,F,Tertiary
2684,61,F,Primary_or_below
5207,18,F,Secondary
5219,60,F,Secondary
1891,79,F,Primary_or_below
5421,69,F,Tertiary
9683,63,M,Tertiary
6852,43,F,Primary_or_below
9102,51,M,Secondary
8387,44,M,Tertiary
5554,72,M,Primary_or_below
4324,55,F,Tertiary
3864,79,F,Primary_or_below
10638,48,M,Primary_or_below
1756,38,M,Primary_or_below
3800,38,M,Secondary
2440,70,F,Tertiary
10008,34,M,Primary_or_below
3901,41,F,Primary_or_below
3478,56,M,Tertiary
4716,37,M,Primary_or_below
6573,80,F,Secondary
6595,61,M,Tertiary
7050,24,M,Tertiary
1460,45,F,Tertiary
6563,76,M,Primary_or_below
6485,71,M,Primary_or_below
7650,80,M,Primary_or_below
7437,49,F,Tertiary
4928,31,M,Secondary
5631,67,F,Primary_or_below
6818,26,M,Secondary
6864,76,F,Primary_or_below
6028,74,F,Primary_or_below
6755,36,F,Tertiary
6972,53,F,Primary_or_below
8217,80,F,Secondary
7055,36,M,Secondary
3409,79,F,Primary_or_below
2198,27,F,Tertiary
5171,80,F,Secondary
5041,56,M,Tertiary
2096,50,F,Tertiary
6306,56,F,Tertiary
4685,41,F,Tertiary
2780,62,F,Primary_or_below
8577,61,M,Tertiary
7564,36,F,Primary_or_below
8223,51,M,Tertiary
9871,71,M,Tertiary
7363,24,F,Primary_or_below
7614,30,F,Tertiary
1967,45,M,Tertiary
1989,75,M,Secondary
2571,72,F,Primary_or_below
5849,75,M,Primary_or_below
6601,38,M,Tertiary
4625,59,M,Secondary
5711,38,M,Primary_or_below
2878,49,M,Secondary
3830,24,M,Primary_or_below
8016,34,F,Secondary
10717,35,F,Secondary
9872,71,M,Secondary
8171,77,F,Primary_or_below
3410,33,F,Tertiary
2482,74,M,Tertiary
8044,69,M,Primary_or_below
8356,26,F,Primary_or_below
8098,68,M,Secondary
1368,47,M,Primary_or_below
3732,75,F,Secondary
3046,76,F,Secondary
3401,54,F,Tertiary
5170,54,F,Tertiary
5288,49,M,Secondary
9341,68,F,Secondary
8718,19,M,Primary_or_below
10668,32,F,Primary_or_below
5597,68,F,Tertiary
6738,71,F,Secondary
8840,72,M,Primary_or_below
10475,62,F,Secondary
8959,34,M,Tertiary
8986,36,M,Secondary
8648,68,M,Primary_or_below
2123,78,M,Primary_or_below
4512,42,F,Tertiary
9088,40,M,Primary_or_below
6376,37,F,Primary_or_below
9319,23,M,Secondary
1665,58,F,Tertiary
9388,46,M,Primary_or_below
9497,32,F,Tertiary
5779,64,M,Primary_or_below
9553,22,M,Tertiary
6021,75,F,Tertiary
7697,33,F,Tertiary
9677,29,F,Primary_or_below
7587,44,M,Secondary
4662,69,M,Tertiary
3967,61,F,Primary_or_below
10839,26,F,Tertiary
4660,71,M,Secondary
7606,75,F,Secondary
3511,30,F,Tertiary
2134,39,M,Tertiary
2289,38,M,Primary_or_below
5108,45,F,Secondary
3717,41,M,Primary_or_below
8669,75,F,Tertiary
7888,20,F,Primary_or_below
3837,68,F,Primary_or_below
3372,56,F,Tertiary
9891,18,F,Secondary
10564,28,M,Tertiary
2220,50,F,Tertiary
10637,52,F,Secondary
1473,21,F,Primary_or_below
1696,20,F,Secondary
10991,75,F,Tertiary
5258,53,M,Secondary
10851,80,F,Tertiary
8140,56,F,Secondary
2401,75,M,Tertiary
10994,60,F,Secondary
7491,76,M,Primary_or_below
9277,78,M,Tertiary
2910,61,F,Primary_or_below
6456,26,F,Tertiary
7237,18,M,Primary_or_below
1222,60,F,Primary_or_below
6148,43,M,Tertiary
8354,29,M,Tertiary
9037,54,F,Secondary
1223,66,M,Primary_or_below
1432,66,M,Secondary
4859,62,M,Primary_or_below
10955,37,M,Primary_or_below
10959,18,F,Tertiary
2349,79,M,Primary_or_below
10393,24,F,Primary_or_below
1697,44,F,Tertiary
4267,39,M,Tertiary
5228,75,F,Tertiary
8012,60,F,Tertiary
3405,52,M,Secondary
9724,66,M,Tertiary
3824,41,F,Primary_or_below
9690,46,F,Secondary
5531,32,F,Tertiary
1993,30,F,Primary_or_below
7063,51,F,Primary_or_below
8274,76,M,Tertiary
2533,20,M,Primary_or_below
10374,50,M,Primary_or_below
5220,41,M,Secondary
5970,73,M,Primary_or_below
9172,26,F,Tertiary
5103,33,F,Primary_or_below
7797,26,F,Tertiary
9312,32,F,Tertiary
9815,62,M,Secondary
10014,54,F,Tertiary
9845,57,M,Tertiary
2642,28,M,Primary_or_below
9588,64,M,Primary_or_below
2295,41,M,Tertiary
8075,44,F,Primary_or_below
2871,22,F,Primary_or_below
2932,44,M,Secondary
9876,78,M,Secondary
1251,42,M,Primary_or_below
3026,59,M,Tertiary
10703,19,F,Tertiary
10325,43,F,Primary_or_below
3157,36,M,Primary_or_below
3215,52,M,Tertiary
7069,26,F,Primary_or_below
9921,35,M,Tertiary
1242,22,M,Secondary
6898,60,M,Primary_or_below
3498,63,F,Secondary
10986,42,F,Secondary
8458,22,M,Secondary
7579,61,F,Primary_or_below
7985,52,M,Secondary
3777,35,F,Primary_or_below
8309,69,M,Tertiary
4210,63,F,Tertiary
4978,78,F,Secondary
6368,26,M,Primary_or_below
3952,68,F,Tertiary
10655,20,F,Tertiary
5638,44,F,Secondary
7730,70,M,Secondary
4024,50,F,Primary_or_below
7678,80,F,Primary_or_below
4722,61,F,Secondary
2208,34,M,Secondary
1243,72,F,Primary_or_below
6698,29,M,Secondary
4997,22,M,Primary_or_below
10798,44,F,Tertiary
10757,68,F,Tertiary
5666,60,F,Secondary
4234,43,F,Secondary
2576,35,F,Tertiary
8364,72,M,Tertiary
8348,43,F,Tertiary
4557,25,M,Secondary
4333,75,M,Primary_or_below
2567,78,F,Secondary
10812,40,F,Primary_or_below
2244,71,M,Primary_or_below
1581,60,M,Tertiary
4383,25,M,Primary_or_below
2607,22,M,Secondary
8919,65,M,Secondary
1637,19,M,Secondary
5211,76,M,Secondary
1343,22,M,Primary_or_below
2888,24,M,Secondary
5835,65,M,Primary_or_below
5472,58,F,Secondary
8657,67,M,Tertiary
6866,20,M,Secondary
9817,65,F,Primary_or_below
1450,36,F,Primary_or_below
1622,71,F,Tertiary
2866,63,F,Tertiary
6888,32,M,Secondary
10857,34,F,Tertiary
2248,24,F,Secondary
6249,78,F,Primary_or_below
8408,76,F,Tertiary
5926,75,M,Tertiary
7557,39,F,Secondary
6867,67,M,Tertiary
6532,55,M,Tertiary
6716,33,F,Primary_or_below
9884,42,M,Secondary
5608,36,M,Secondary
3127,27,M,Tertiary
2603,33,F,Tertiary
7570,31,M,Secondary
2330,21,M,Secondary
10917,62,F,Secondary
8672,79,F,Secondary
7084,70,M,Secondary
10076,58,M,Primary_or_below
6538,31,M,Tertiary
1060,51,M,Tertiary
7234,31,M,Tertiary
9215,18,F,Primary_or_below
7247,75,F,Tertiary
3190,56,M,Tertiary
2555,69,F,Tertiary
10979,30,M,Secondary
7574,45,M,Primary_or_below
2313,38,F,Tertiary
4310,79,M,Secondary
10829,64,M,Secondary
4764,60,M,Secondary
10550,75,M,Primary_or_below
7905,57,F,Secondary
3081,19,M,Tertiary
